"county_index","target_cancer","AGE65","BROAD","CROWD","HCOST","NOHSDP","POV150","REMNRTY","SNGPNT","UNEMP","No_Vehicle_10_Miles","No_Vehicle_1_Mile","No_Vehicle_Half_Mile"
"48019","6.1","27.3","13.3","3.7","18.8","9.3","19.4","24.8","4.2","6.7","0.17573834513058337","0.6785452770319746","0.712716621918477"
"48055","5.6","14.5","17.9","8.7","23.2","19.9","26.1","62.1","6.9","2.4","0.002627016234960332","0.43345767876845476","1.1952923869069512"
"48077","6.3","22.2","18.5","2.2","14.7","8","17","11.7","4","1.8","0.2976190476190476","0.623139880952381","0.7719494047619048"
"48083","6.1","26.4","22.2","1.3","20.4","14.2","26.6","24.2","4.9","6.6","0.1461495222034851","0.6632939853850478","1.3940415964024733"
"48093","6.1","23.5","22.1","2.6","18","14.5","21.2","32","4","7.5","0.12881064834693","0.6225848003434951","1.4670101617289253"
"48107","5.5","18.3","18.8","7.3","17.6","22.8","35.2","61.9","12.8","4.7","0.1980524839082357","0.775705561973923","1.36986301369863"
"48133","6.2","21.7","22.8","3","19.4","15","30.9","21.9","5.1","5.5","0.2905881719851477","0.9040520906204595","1.8027229187967497"
"48155","6.2","34.9","41.8","0.4","21","24.3","37.3","32.2","2.3","10.1","2.095808383233533","2.095808383233533","2.095808383233533"
"48165","5.6","8.6","20.9","7.1","14.8","38.4","20.3","45.6","9.6","3.3","0.04564646810453041","0.6846970215679562","1.2096314047700558"
"48169","5.6","15.9","15.3","2.1","11.8","33.8","20.9","61.5","1.8","6.9","0.030954960532425323","0.2012072434607646","0.6655316514471444"
"48185","5.9","17.7","22.4","4","19.1","18.3","26.6","42.1","7.1","4.9","0.4773718237858968","1.2780033077732673","1.518568636295294"
"48197","6.1","20.1","27.3","3.3","13.6","14.5","19.9","33","3.4","2.5","0.362406378352259","0.5798502053636144","1.3288233872916162"
"48201","5.5","10.6","11.6","6","31.2","18.1","25.6","71.7","8.4","6.5","0","0.2710839619896009","1.0390085765062034"
"48253","5.8","15.4","18.1","1.7","17.6","19.3","27.5","43.6","5.2","5.8","0.15840015840015842","1.5196515196515197","1.7325017325017324"
"48259","6.2","18.8","7.4","2.4","17.8","6.7","10.8","29.2","4","4.2","0.029931158335827598","0.646513020053876","0.9308590242442383"
"48299","6.3","36.4","13.8","3.2","25.9","10.9","19.2","15.1","3.3","4.2","0.05699186570644008","0.7253510180819647","1.108750841925289"
"48325","5.6","16.8","16.4","3.4","22.7","14.2","18.5","58.2","6","3","0.11954962396209189","1.3476503064817633","1.6323957744642004"
"48341","5.5","11.2","16.2","5.3","23.1","32.9","22.2","68.9","7.4","2","0.2739225712198685","0.4382761139517896","0.8263330898466034"
"48359","6.1","12.2","15.9","1.9","11","12.6","20.5","29.8","3.1","1.5","0.6335282651072125","0.6335282651072125","0.6335282651072125"
"48403","6.3","30.2","20.1","1.1","22.4","13.6","30.7","15.7","4.2","10.2","0.0461510060919328","1.3752999815395974","1.7629684327118331"
"48423","6.2","16.5","13.7","3","24.6","12.4","22.9","41.1","6.7","4.9","0","0.6485022459158664","1.2006828347177585"
"48463","5.3","16.2","27","3.4","22.5","25.2","31.6","75","10.2","5","0.7536451429653475","1.673925392918008","2.0223442529823896"
"48467","6.3","20.1","20.7","3.2","20.1","13.9","22.9","17.3","5.2","3.7","0.06276269993723729","1.0574563989425436","1.3541527986458473"
"48479","4.8","9.4","23","10.5","31.5","31.2","35.7","96.7","11.3","5.8","0.016779596011250317","0.4466568652518537","1.121036819227819"
"48487","5.9","17.8","27.1","2.2","25.9","21.4","39.7","43.7","3.9","8.7","0.10343553749538234","0.8644255633542668","1.4924270410048024"
"48491","6","12.2","5.6","3","23.3","6","10.9","42.9","5.9","4.5","0.008043929317519915","0.4249087368901696","0.7698513529179354"
"49043","6.4","13","6.6","1.3","17.2","5","8.8","16","5.9","1.9","0.09910802775024777","0.43497412179275413","0.5808831626472856"
"49047","6.4","10.8","13.7","4.5","20.2","12.4","23.7","19.5","5.3","6.3","0.08592119798698908","0.714987111820302","0.8714864367251749"
"50005","6.4","21.1","19","1.3","29.4","7.1","21.9","6.2","5.4","3.6","0.08005892336759855","1.047170717648189","1.3994299804656227"
"50025","6.3","23.2","28.1","1.1","31.4","6.3","23.6","7.9","6.1","4.7","0","1.3142228113135488","1.8286792622379981"
"51011","6.3","20.3","23.2","1.3","17.9","11.1","21.9","23.5","6.2","3.7","0.24043277900220394","1.8499966606558473","2.0436786215187337"
"51017","6.3","28.4","24.5","0","18","14.8","34.3","4.8","2.6","1.7","0.16909744240118368","1.14140773620799","1.14140773620799"
"51033","6.1","16.1","17.5","2.3","21.1","11.3","15","36.9","5.2","4.1","0.07707129094412332","1.488877211420564","1.6114906288316693"
"51057","6","23","30.6","2.1","29.4","15.3","28.6","45.9","8.3","8.6","0.26903416733925206","1.5873015873015872","1.7756255044390639"
"51069","6.3","17.4","14.8","1.3","17.9","11.6","12.6","18.2","5.9","3.7","0.05363642168443905","0.5414724474810038","1.024200242640955"
"51075","6.3","22.6","12","1.4","16","6","8.3","22.7","2.7","3.1","0.055256250863378924","0.7321453239397707","0.7643781369434084"
"51143","6.1","22.8","27","2","22.7","15.9","26.5","26.2","6.1","5.4","0.11337511416244135","1.8203004440525306","2.013982930746701"
"51183","5.7","17.6","25.8","1.2","22.6","20.2","21.1","61.2","6.3","5.8","0.7280549350541904","2.1841648051625713","2.4654587573425997"
"51197","6.5","21.2","22.2","1.3","15.3","11.1","24.2","6.5","5.7","5.1","0.01026167265264238","1.525568667692834","2.28493244398837"
"51530","6.5","18.3","17.4","1","32.7","20.2","35.2","12.7","8.4","1.3","0","1.5488721804511278","1.669172932330827"
"51720","6.5","21.2","34.7","0.6","23","11.3","37.1","3.5","7.1","8.2","0","1.5917129863567459","4.345629105608893"
"53013","6.5","28.5","24.7","1.4","19.7","9","17.3","17.2","6","2.6","0.2206964198136341","1.5203531142717017","2.7954879843060323"
"53031","6.4","36.9","12.3","1.4","28.8","3.9","19.9","13.3","3.1","7.6","0.09373326191751473","0.7632565613283343","1.3290037493304767"
"54073","6.3","18.5","14.1","1.4","15.3","10.8","18","3","5.8","6.9","0","2.064431295200526","2.3405654174884947"
"54087","6.3","21.9","28.8","0.8","23.5","19.7","37.3","4.5","5.1","10.6","0.5024788958863727","2.371700388583679","2.8339809727991425"
"54099","6.3","20.8","27","1","17.8","18.3","28.4","3.7","3.6","4.7","0.06120383230149949","3.149643369977166","3.613380099338528"
"54107","6.5","20.3","17.3","0.7","22","9.3","25.6","5.1","5.4","5.3","0.006900041400248401","0.9717558305349832","2.6657159942959656"
"55011","6.4","22.4","15.7","0.7","22.9","8.4","14.9","5","3.9","2","0.2796791050268639","1.243836019724737","1.4425553838227718"
"55019","6.4","16.3","24.2","4","19.1","17.2","22.7","8","4.9","3.1","0.6255405015854713","2.9605073508215627","3.165177284520035"
"19015","6.5","18.2","16.1","0.4","16.9","5.9","14.2","6","3.9","2.1","0","0.5892191895385084","0.9579563597658328"
"55049","6.5","18.7","14.8","0.8","19.2","4.2","13.4","6.3","4.8","1.9","0.03799552497150335","0.8781187993414109","1.1863047241102713"
"47109","6.4","20.5","20.2","1.4","17.8","14.8","31.6","10.6","3.9","6","0.05752636625119846","2.0824544582933844","2.2818791946308723"
"13297","6.2","15.6","12.1","1.5","23.3","12.2","20.2","27.3","6.6","5","0","0.6792569955114125","0.91681787794862"
"55107","6.4","24.1","21","2","21","10.7","22.7","5.7","4.8","5.2","0.48119281599457814","1.423246357167062","1.9315486275838698"
"17123","6.5","23.2","17.8","1.6","17.9","7.6","19","6.3","4.2","4.2","0.13449367088607594","0.7278481012658228","0.8860759493670887"
"48237","6.1","17.3","21.3","3.1","19","18.4","27.8","23.6","9","6.6","0.541795665634675","1.0614772224679345","1.7138434321096858"
"40049","6.3","17.6","17.3","1.5","17.2","11.8","27.8","26.5","8.3","3.3","0.03626341746446185","0.7760371337394836","1.4469103568320278"
"56031","6.4","25.5","24.9","0","17","8.3","18.2","14.9","2.6","0.4","0.20768431983385255","0.7845852082612207","1.0961116880119997"
"40063","6.3","18.5","37.3","2.1","13.3","16.7","33.1","38.9","7.5","7.4","0.30707705491680354","0.9140898378918803","1.406841391130472"
"17099","6.4","18.8","14.3","1.8","21.6","9.4","20.2","15.5","6.7","5.8","0.05354446824198589","0.8935781749236333","1.688845195042309"
"2020","6","11.5","7.3","4.5","25.7","5.8","15.1","43.9","6","5.4","0.0010280098414808825","0.3382152378472103","1.2260730709395324"
"40135","6.4","18.2","23","4.1","22.7","17.5","34.8","39.1","6.7","4.9","0.042461843315798165","1.1464697695265504","1.7951923757401334"
"54057","6.3","21.8","14.1","0.4","15.5","6.5","19.9","7","4.3","6.2","0.02126754572522331","1.9282574790869134","2.9632780377144474"
"27015","6.4","20.9","15.9","1.6","16.8","6.8","15.9","7.1","5.3","2.8","0.0038620476576680957","0.39392886108214575","1.4212335380218593"
"21085","6.5","17.5","28.8","2.1","24.3","16.8","34.3","4.6","5.5","4.4","0.6098034646158627","2.077992697894819","2.2644294259302415"
"51003","6.5","18.7","10.7","1","23.3","6.7","11.5","23.6","5","3.3","0.002020814388198444","0.39506921289279584","0.9932302717995353"
"48213","6.2","22.1","20.9","3.1","23.5","15.2","29","23.6","5","6.3","0.04838791830082005","1.3739622064890746","1.7445117913716703"
"29207","6.4","19.7","19.1","1.5","19.7","18.9","29.4","5.7","5.8","5.4","0.013347570742124932","1.1178590496529632","1.888681260010678"
"47047","6.2","21.5","15.5","1.7","19.8","10.7","20.3","32.9","6.9","6","0.21086611303464975","1.2860229609767526","1.6426730533933824"
"19039","6.2","18.3","21.3","5.8","24","15.5","27.8","19.4","5.2","3.3","0.04307559767391773","0.32306698255438293","0.7322851604566014"
"36101","6.3","19.5","16.2","0.9","20.8","8.5","22.7","7.1","5.8","6.3","0.1293059905040913","1.4354985352055765","2.6103646833013436"
"27045","6.4","20.8","18.4","1.6","19","8.4","16.2","4.8","4","3.4","0.009584970765839165","1.4808779833221508","1.8738617847215568"
"39101","6.4","17.7","14.8","1.2","23.3","10.1","26.1","12.4","6.8","5.8","0.08120178643930166","1.493210628411603","2.690185109998346"
"48177","5.6","16.7","20.9","6.6","20.8","23.5","27.3","59.6","8.6","0.8","0.40389761195536933","1.1006209925783814","1.9235623769374464"
"21061","6.4","20.6","18.3","1.5","13.3","19.1","29.1","5.5","3.8","7.5","0.05756105583422416","1.4554724118082394","1.5541485075240522"
"28135","5.8","15.3","38.8","2.8","22.7","21.9","44.6","65.7","9.3","13.2","1.9183248796982701","2.3410066328521264","2.7896995708154506"
"48441","6","14.4","14.7","2.6","27.1","10.6","24.5","38","6.9","2.8","0.009885480510394963","0.6737335178623028","1.4858637628701352"
"5053","6.4","17.8","20","1.3","19.2","8.4","21.4","8.4","5.9","3.4","0.09522209152523387","0.5601299501484345","0.7785806307063239"
"35051","5.9","35.1","27.6","0.7","26.3","10.5","34.9","37.4","4.4","5.8","0","0.7090423757090424","2.010343677010344"
"22109","6.2","14.6","17.8","1.8","21.5","18.9","25.9","33.8","7.4","6.7","0.13856606472376184","1.4688002860718756","2.4208832469157877"
"42101","5.7","13.7","16.9","2.8","35.5","13.4","33.1","66.2","10","8.9","0","0.03315845416073069","2.22273044797989"
"42123","6.4","23","19.9","1","16.9","6.9","20.7","4.7","4.4","5.2","0.13153174698074854","1.262704771015186","1.9442783690063372"
"45049","5.7","18.8","21.9","1.6","20.3","18.5","36.6","59.5","7.8","10.8","0.24656235182550973","1.7449027975343767","2.1337126600284493"
"4009","5.9","13.8","18.6","5.8","22.5","16.6","28.8","49.6","6.8","5.9","0.4970445996775927","1.4239656098871574","1.738312735088662"
"45039","5.8","21.8","26.4","3.7","24.9","15.5","33.9","61.7","6.5","6","0.521789948238437","1.8617465353147438","2.8301886792452833"
"54031","6.3","22.6","15.9","2.4","18.7","15.8","28.8","10","2.3","2.5","0.07130124777183601","0.7985739750445633","1.5187165775401068"
"39131","6.5","17.6","25","2.7","23.8","14.9","36","5.2","7.3","5.2","0.010449684767842837","2.1700512034553627","3.044341495698213"
"39175","6.5","19.1","15.3","0.8","16.8","6.4","16.6","5.4","6.6","2.7","0.008843687817820032","0.9728056599602033","1.3751934556710148"
"28105","6","11.6","20.7","1.7","31.3","9.2","39.6","44.1","6.2","7.5","0.03566109374672233","1.3823918105347066","1.822911203876571"
"38081","6.5","22.3","13.7","0.4","9.1","6.1","9.2","8.7","5.7","1.3","0.05223295899712719","0.23504831548707233","0.31339775398276315"
"30069","6.3","21","8.7","1","12.8","0.6","22.5","6","1.5","3.1","0.20242914979757085","0.20242914979757085","0.20242914979757085"
"49001","6.3","14.2","17.6","2.8","16.7","9.3","13.5","16","6.1","5.1","0","0","0.18102277869965305"
"39057","6.5","17.2","9.3","0.9","21.5","6","16.7","17.4","5.1","4.7","0","0.7600279749710657","1.563998935465703"
"33005","6.5","20.1","12.9","1.2","28.4","6.3","16.3","6.4","3.8","3.6","0.007780385647781941","1.074989950335205","1.3900955690703736"
"38009","6.5","23.1","14.5","1.2","15.8","6.7","13.5","10","3.9","4","0.3421994089282937","0.3888629646912428","0.4666355576294913"
"42037","6.4","19.7","16.4","0.7","22.9","8.9","22.3","7.6","4.3","4.9","0","0.7103053718701241","1.3269930901255664"
"13185","5.8","12.3","29.2","2.4","29.5","11.1","33","47.3","9.2","5.6","0.0009154742614411395","0.8321661036499959","2.142209771772267"
"29151","6.5","17.3","25.1","2.2","12.8","8.1","13.2","2.7","3.9","1.4","0.25940337224383914","1.527597636547053","1.6428880242109816"
"21223","6.4","17.7","28.2","4.4","17.1","16.1","21.7","7.8","4.3","9.3","0","2.259053241003519","2.463389715064139"
"46101","6.4","18.8","17","2.6","18.6","6","15.8","24.7","4.6","1.8","0.10792476102374346","0.46253469010175763","0.786308973172988"
"51113","6.4","22.8","20.3","3.7","22.5","12.4","19","15.3","2.8","5","0.015028554253080853","1.4352269311692214","1.562969642320409"
"51570","6.3","18.8","15.2","1.4","29.7","8.4","13.7","29.7","10.1","6.5","0","0.5054276032393314","1.6885876744586754"
"17065","6.5","21.4","28.6","0.5","16.1","11.8","24.8","4.7","6.8","5.4","0.17736786094359702","1.111505261913208","1.4544164597374956"
"21075","6.2","21","23.4","4","24.8","20","38.7","29.8","12.7","6.7","0","1.9081168354616176","4.3006017906942615"
"8009","6.3","24.7","21.5","2.4","19.9","14.5","31.6","16.9","4","2.7","0.18479408658922913","0.5279831045406547","1.293558606124604"
"37017","6","22","20.3","1.2","29.5","15","35.1","45.5","7.3","6","0.2500710429099176","2.901392441034385","3.6231884057971016"
"20009","6.4","19.7","17.9","0.5","20.1","11.3","27.9","19.5","6.4","3.8","0.26017200260172","0.899761508997615","1.8754065187540654"
"27001","6.4","32.8","21.5","0.9","24.3","8.2","21.5","6.9","3.8","5.6","0.5307986668312554","1.9503764967287989","2.3268732255277125"
"49019","6.4","20.4","14.3","8.6","33.9","6.2","23.5","18.8","7.6","1.2","0.10840108401084012","1.2249322493224932","1.4850948509485096"
"48143","6.2","13.9","13.1","3.3","30","12.4","28.2","26.5","4.7","5.6","0.10029031406703615","1.3275270519926103","1.9530219055159674"
"47141","6.4","16.4","18.2","1.5","26","11.1","28.8","12.5","6.6","4.9","0.0027654484866083155","1.060549494614289","1.9233694224360836"
"46135","6.4","19","15.9","1.6","15.9","8.5","15","12.6","3.9","1.8","0.07130760317318834","1.4038684374721455","1.9431321864693822"
"47103","6.4","19","28.8","1.9","19.9","14.3","20.4","14.3","5.9","4.9","0.14987560324930307","1.4807709601031145","2.3470519468840862"
"21179","6.4","16","12.9","1.5","19.8","7.9","16.4","9.9","5.6","3.8","0.03223058682689872","1.321454059902848","1.9476483182540232"
"37183","6","11.8","6.3","2","23.4","6.3","14.4","41.2","6.3","4.3","0","0.25338709623715167","0.9548353871783688"
"13163","5.7","18.3","23.6","2.8","23.5","20.3","33.2","58.4","11.1","5.8","0.011813349084465446","2.173656231541642","3.603071470761961"
"48071","6.1","11.6","11.4","4","20.2","10.6","19.4","35.1","5.9","8.4","0.017095965352176886","1.0143606108958285","1.3448826077045817"
"48041","5.9","9.4","16.5","3","37.6","11.3","32.1","45.5","7.3","4.4","0.0010264253198597904","0.46086496861704584","1.4185197920462302"
"20105","6.5","24.5","23.8","0.1","17.2","4.5","23.1","7.1","4.1","2.4","0.24683739586547362","0.49367479173094725","0.6479481641468683"
"45029","5.9","19.8","20.8","2.5","25","14","32.8","44","9.3","6.3","0.3265453049470328","1.1236243957626246","1.625012856114368"
"18159","6.5","20.9","15.2","1","14.6","9.4","17.3","5.4","4.9","3.3","0","0.6212349397590361","0.9663654618473896"
"16007","6.4","20","12.5","1.8","18.7","6.9","22.3","7.7","4.8","4.2","0.2505846976277982","0.6014032743067156","1.1526896090878718"
"17141","6.4","18.7","16.8","1.6","20.3","9","18.3","14.9","5.2","6.5","0.00373852739405948","0.755182533600015","1.157074228461409"
"35041","5.8","14.3","18.7","4.5","27.8","16.9","32.8","50.1","5.7","7.4","0.05542678625415701","0.9271389700695354","1.5872216063690416"
"26127","6.3","20.7","22.6","3.7","19.7","11.6","25.6","19.1","4.6","5.5","0.10161836657884833","1.2495295445991719","1.5995483628152052"
"37131","5.7","26.3","41.4","1.1","30.8","19.1","34.4","61.5","6.4","7.6","0.13122765736006153","3.941354812434952","4.226435585320603"
"37119","5.8","11.3","8.6","2.3","28.7","9.2","18.5","54.4","7.7","4.6","0","0.3184983493325562","1.3914321877976747"
"2188","6","7.7","18.8","34.7","17","15.7","33.4","89.8","9.1","15.7","8.680047853250034","10.1023527847933","11.40502459125349"
"29131","6.5","18.7","19.7","2.1","21.1","11","25.1","5.7","4.2","5.7","0.06465168902537578","0.7071278487150476","1.1475674802004203"
"42071","6.2","18","16.4","2.2","24.5","13.6","15.2","19.3","4.3","3.4","0","1.7974954037482314","2.7560184427610235"
"21233","6.3","17.3","24.7","1.7","18.6","14.8","29.9","11.8","6.3","5.3","0.13949049262168708","2.0115997357022244","2.0703325747008297"
"13189","5.9","17.7","27.3","0.6","26.4","15.9","31.1","47","9.5","5.4","0.018285714285714287","2.349714285714286","3.1817142857142855"
"42011","6.2","17.1","14.9","1.3","26","12.5","19.1","30.3","6.4","5.7","0","0.5592525799505155","1.159337160523233"
"46003","6.4","16.8","26.1","0.8","19.2","10","12.6","10.1","4.5","0.3","0.40590405904059035","0.4797047970479705","0.4797047970479705"
"36053","6.5","18.6","15.3","0.6","23.5","7.2","16.5","8.3","4.8","4.2","0.002723237384602816","1.4378693390702868","1.8803954140682442"
"39067","6.4","22.4","21.7","2.2","21.5","11.6","22.6","5.6","5.4","5.5","0.3340897629853757","2.5340393343419065","2.8366111951588504"
